,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
994,The Visitors,0.626,0.44,2,-15.532,1,0.0305,0.0821,0.000604,0.0659,0.727,131.175,audio_features,4lC9s3vwDa16w2G33KfF9C,spotify:track:4lC9s3vwDa16w2G33KfF9C,https://api.spotify.com/v1/tracks/4lC9s3vwDa16w2G33KfF9C,https://api.spotify.com/v1/audio-analysis/4lC9s3vwDa16w2G33KfF9C,347707,4
995,Many Moons Ago,0.692,0.0482,7,-28.882,1,0.109,0.996,0.969,0.123,0.846,68.359,audio_features,2K85RbA7wlm8OV707sUWrV,spotify:track:2K85RbA7wlm8OV707sUWrV,https://api.spotify.com/v1/tracks/2K85RbA7wlm8OV707sUWrV,https://api.spotify.com/v1/audio-analysis/2K85RbA7wlm8OV707sUWrV,74250,3
996,Reverie,0.251,0.00904,5,-31.599,1,0.0406,0.995,0.922,0.0779,0.0819,62.225,audio_features,086sjLPEqdKBgTxbTeCLCv,spotify:track:086sjLPEqdKBgTxbTeCLCv,https://api.spotify.com/v1/tracks/086sjLPEqdKBgTxbTeCLCv,https://api.spotify.com/v1/audio-analysis/086sjLPEqdKBgTxbTeCLCv,233400,4
997,Pale Blue Eyes,0.637,0.107,5,-18.759,1,0.0349,0.911,0.00146,0.103,0.296,82.879,audio_features,11VwZwNF29HrqwalYUMitb,spotify:track:11VwZwNF29HrqwalYUMitb,https://api.spotify.com/v1/tracks/11VwZwNF29HrqwalYUMitb,https://api.spotify.com/v1/audio-analysis/11VwZwNF29HrqwalYUMitb,339533,4
998,Nostalgic - filous Remix,0.769,0.666,0,-4.859,1,0.193,0.267,0.0205,0.333,0.285,103.777,audio_features,5AiwOMZLbmaTos05YwxoQz,spotify:track:5AiwOMZLbmaTos05YwxoQz,https://api.spotify.com/v1/tracks/5AiwOMZLbmaTos05YwxoQz,https://api.spotify.com/v1/audio-analysis/5AiwOMZLbmaTos05YwxoQz,151430,4
999,Perhaps Love,0.525,0.445,5,-8.48,0,0.0295,0.3,0.0,0.121,0.258,83.997,audio_features,5bN1ltT5BhVMnszmgsqGD5,spotify:track:5bN1ltT5BhVMnszmgsqGD5,https://api.spotify.com/v1/tracks/5bN1ltT5BhVMnszmgsqGD5,https://api.spotify.com/v1/audio-analysis/5bN1ltT5BhVMnszmgsqGD5,239100,4
1000,O Little Town Of Bethlehem - Remastered,0.272,0.122,3,-15.803,1,0.0316,0.968,0.0,0.105,0.205,87.085,audio_features,53u4PToIoq0PEpl1BJYXJQ,spotify:track:53u4PToIoq0PEpl1BJYXJQ,https://api.spotify.com/v1/tracks/53u4PToIoq0PEpl1BJYXJQ,https://api.spotify.com/v1/audio-analysis/53u4PToIoq0PEpl1BJYXJQ,124440,4
1001,The Christmas Song (Merry Christmas To You) - Remastered 1999,0.221,0.106,0,-17.06,1,0.0371,0.903,2.27e-05,0.164,0.143,79.415,audio_features,7uhWhGcR3kn9czLKlbO46q,spotify:track:7uhWhGcR3kn9czLKlbO46q,https://api.spotify.com/v1/tracks/7uhWhGcR3kn9czLKlbO46q,https://api.spotify.com/v1/audio-analysis/7uhWhGcR3kn9czLKlbO46q,206667,4
1002,It Came Upon A Midnight Clear - Remastered 1999,0.263,0.11,7,-17.556,1,0.0339,0.973,1.73e-05,0.0924,0.184,130.463,audio_features,1FcxOJucFpQRIV0yVwYq4D,spotify:track:1FcxOJucFpQRIV0yVwYq4D,https://api.spotify.com/v1/tracks/1FcxOJucFpQRIV0yVwYq4D,https://api.spotify.com/v1/audio-analysis/1FcxOJucFpQRIV0yVwYq4D,168933,3
1003,Mistletoe And Holly - Remastered 1999,0.607,0.103,9,-14.405,1,0.0404,0.804,0.0,0.076,0.341,110.378,audio_features,7faDzZnZYqTyYThx2sbHVQ,spotify:track:7faDzZnZYqTyYThx2sbHVQ,https://api.spotify.com/v1/tracks/7faDzZnZYqTyYThx2sbHVQ,https://api.spotify.com/v1/audio-analysis/7faDzZnZYqTyYThx2sbHVQ,136427,4
1004,The Christmas Waltz - Alternate Version/Remastered 1999,0.314,0.2,3,-13.598,1,0.0299,0.86,0.0,0.331,0.283,104.035,audio_features,6ppoXyBjTp22DXbU9HcSNS,spotify:track:6ppoXyBjTp22DXbU9HcSNS,https://api.spotify.com/v1/tracks/6ppoXyBjTp22DXbU9HcSNS,https://api.spotify.com/v1/audio-analysis/6ppoXyBjTp22DXbU9HcSNS,179333,3
1005,The Christmas Waltz - Remastered 1999,0.233,0.139,2,-15.086,1,0.0403,0.898,0.0,0.116,0.242,79.948,audio_features,6G7QhTqDsP5vIdLQTYXXOU,spotify:track:6G7QhTqDsP5vIdLQTYXXOU,https://api.spotify.com/v1/tracks/6G7QhTqDsP5vIdLQTYXXOU,https://api.spotify.com/v1/audio-analysis/6G7QhTqDsP5vIdLQTYXXOU,181773,4
1006,Adeste Fideles - Remastered 1999,0.255,0.137,7,-13.916,1,0.0313,0.959,0.0,0.13,0.265,86.202,audio_features,2HrRDfPZH1f277crhAwgRp,spotify:track:2HrRDfPZH1f277crhAwgRp,https://api.spotify.com/v1/tracks/2HrRDfPZH1f277crhAwgRp,https://api.spotify.com/v1/audio-analysis/2HrRDfPZH1f277crhAwgRp,151893,4
1007,I'll Be Home For Christmas (If Only In My Dreams) - Remastered 1999,0.286,0.102,9,-15.995,1,0.0323,0.932,0.000114,0.12,0.106,81.76,audio_features,0AY6UDs5EyeW45oQkEpsly,spotify:track:0AY6UDs5EyeW45oQkEpsly,https://api.spotify.com/v1/tracks/0AY6UDs5EyeW45oQkEpsly,https://api.spotify.com/v1/audio-analysis/0AY6UDs5EyeW45oQkEpsly,190093,4
1008,The First Noel - Remastered 1999,0.176,0.153,0,-15.969,1,0.0365,0.956,0.00012,0.158,0.157,84.741,audio_features,6keKIzkXWdbwJWMBJQUwYl,spotify:track:6keKIzkXWdbwJWMBJQUwYl,https://api.spotify.com/v1/tracks/6keKIzkXWdbwJWMBJQUwYl,https://api.spotify.com/v1/audio-analysis/6keKIzkXWdbwJWMBJQUwYl,161373,1
1009,Have Yourself A Merry Little Christmas - Remastered 1999,0.262,0.137,8,-15.235,1,0.0344,0.913,6.74e-06,0.267,0.288,92.183,audio_features,2FPfeYlrbSBR8PwCU0zaqq,spotify:track:2FPfeYlrbSBR8PwCU0zaqq,https://api.spotify.com/v1/tracks/2FPfeYlrbSBR8PwCU0zaqq,https://api.spotify.com/v1/audio-analysis/2FPfeYlrbSBR8PwCU0zaqq,206600,3
1010,Hark! The Herald Angels Sing - Remastered,0.26,0.188,5,-13.117,1,0.0301,0.882,0.0,0.116,0.238,86.087,audio_features,2BLwLAc1swTc4TC7K3J506,spotify:track:2BLwLAc1swTc4TC7K3J506,https://api.spotify.com/v1/tracks/2BLwLAc1swTc4TC7K3J506,https://api.spotify.com/v1/audio-analysis/2BLwLAc1swTc4TC7K3J506,141040,1
1011,Another Land,0.512,0.0464,9,-28.676,0,0.0401,0.948,0.898,0.115,0.488,138.79,audio_features,4hXCLt55j8I2NGm9nhhglr,spotify:track:4hXCLt55j8I2NGm9nhhglr,https://api.spotify.com/v1/tracks/4hXCLt55j8I2NGm9nhhglr,https://api.spotify.com/v1/audio-analysis/4hXCLt55j8I2NGm9nhhglr,558720,3
1012,Emily,0.551,0.249,0,-11.392,1,0.06,0.68,0.0022,0.112,0.257,156.02,audio_features,1sTtlEZeVeeEnxEztJNkYN,spotify:track:1sTtlEZeVeeEnxEztJNkYN,https://api.spotify.com/v1/tracks/1sTtlEZeVeeEnxEztJNkYN,https://api.spotify.com/v1/audio-analysis/1sTtlEZeVeeEnxEztJNkYN,233747,3
1013,In The Wee Small Hours Of The Morning,0.29,0.0874,0,-16.119,1,0.0346,0.856,0.000957,0.109,0.0734,114.997,audio_features,0Hsc0sIaxOxXBZbT3ms2oj,spotify:track:0Hsc0sIaxOxXBZbT3ms2oj,https://api.spotify.com/v1/tracks/0Hsc0sIaxOxXBZbT3ms2oj,https://api.spotify.com/v1/audio-analysis/0Hsc0sIaxOxXBZbT3ms2oj,180933,4
1014,It Never Entered My Mind,0.476,0.217,8,-10.75,1,0.0308,0.892,6.09e-05,0.0966,0.121,116.079,audio_features,6QlkHjQmo2YncQN5MQXgPZ,spotify:track:6QlkHjQmo2YncQN5MQXgPZ,https://api.spotify.com/v1/tracks/6QlkHjQmo2YncQN5MQXgPZ,https://api.spotify.com/v1/audio-analysis/6QlkHjQmo2YncQN5MQXgPZ,323187,4
1015,Street Of Dreams,0.555,0.648,6,-8.791,0,0.0286,0.00199,3.83e-06,0.0597,0.659,119.848,audio_features,2hDopFcMjFcRi5IRpTSSyr,spotify:track:2hDopFcMjFcRi5IRpTSSyr,https://api.spotify.com/v1/tracks/2hDopFcMjFcRi5IRpTSSyr,https://api.spotify.com/v1/audio-analysis/2hDopFcMjFcRi5IRpTSSyr,265507,4
1016,Mara,0.737,0.549,2,-9.968,1,0.0957,0.582,8.09e-06,0.236,0.491,93.445,audio_features,5Cf8MCD6NcYvy8RQL2khAS,spotify:track:5Cf8MCD6NcYvy8RQL2khAS,https://api.spotify.com/v1/tracks/5Cf8MCD6NcYvy8RQL2khAS,https://api.spotify.com/v1/audio-analysis/5Cf8MCD6NcYvy8RQL2khAS,188918,4
1017,Gary's Theme - Remastered,0.421,0.08,7,-21.795,1,0.04,0.903,0.859,0.135,0.0546,122.044,audio_features,3f9KhpRN6mMYoVnpuozgHD,spotify:track:3f9KhpRN6mMYoVnpuozgHD,https://api.spotify.com/v1/tracks/3f9KhpRN6mMYoVnpuozgHD,https://api.spotify.com/v1/audio-analysis/3f9KhpRN6mMYoVnpuozgHD,257693,3
1018,You Don't Know What Love Is,0.581,0.0509,5,-25.046,0,0.0377,0.854,0.892,0.124,0.269,118.494,audio_features,4bDk3TKM6kF1MT2Tzek7QJ,spotify:track:4bDk3TKM6kF1MT2Tzek7QJ,https://api.spotify.com/v1/tracks/4bDk3TKM6kF1MT2Tzek7QJ,https://api.spotify.com/v1/audio-analysis/4bDk3TKM6kF1MT2Tzek7QJ,150123,4
1019,Trilly - Variation,0.359,0.0835,7,-24.478,1,0.0345,0.922,0.872,0.127,0.216,69.361,audio_features,4gT8dnQ05pxVQecqDNPRlV,spotify:track:4gT8dnQ05pxVQecqDNPRlV,https://api.spotify.com/v1/tracks/4gT8dnQ05pxVQecqDNPRlV,https://api.spotify.com/v1/audio-analysis/4gT8dnQ05pxVQecqDNPRlV,297547,3
1020,Riders,0.55,0.722,11,-11.729,0,0.0283,0.25,0.0129,0.11,0.716,103.886,audio_features,14XWXWv5FoCbFzLksawpEe,spotify:track:14XWXWv5FoCbFzLksawpEe,https://api.spotify.com/v1/tracks/14XWXWv5FoCbFzLksawpEe,https://api.spotify.com/v1/audio-analysis/14XWXWv5FoCbFzLksawpEe,434720,4
1021,The Only Thing Worth Fighting For - From The HBO Series True Detective,0.541,0.18,9,-12.667,0,0.0353,0.98,0.00101,0.11,0.116,112.741,audio_features,1s99Qkm5GtZ1ufweMDOfzQ,spotify:track:1s99Qkm5GtZ1ufweMDOfzQ,https://api.spotify.com/v1/tracks/1s99Qkm5GtZ1ufweMDOfzQ,https://api.spotify.com/v1/audio-analysis/1s99Qkm5GtZ1ufweMDOfzQ,196613,4
1022,A Lady of a Certain Age,0.441,0.512,3,-10.785,1,0.0387,0.802,0.00264,0.111,0.383,87.815,audio_features,1R8uTKKZTWnHRkkpFWcJfd,spotify:track:1R8uTKKZTWnHRkkpFWcJfd,https://api.spotify.com/v1/tracks/1R8uTKKZTWnHRkkpFWcJfd,https://api.spotify.com/v1/audio-analysis/1R8uTKKZTWnHRkkpFWcJfd,350173,4
1023,the sequel,0.667,0.92,10,-6.332,0,0.0574,0.0248,0.0028,0.211,0.531,126.012,audio_features,3f0C4VBTbLlEsCyybHELPW,spotify:track:3f0C4VBTbLlEsCyybHELPW,https://api.spotify.com/v1/tracks/3f0C4VBTbLlEsCyybHELPW,https://api.spotify.com/v1/audio-analysis/3f0C4VBTbLlEsCyybHELPW,189524,4
1024,I Just Wanna Love U (Give It 2 Me),0.8,0.922,4,-5.125,0,0.24,0.301,9.31e-06,0.0352,0.801,98.631,audio_features,0s46SltT4On0Z6kglK1I5c,spotify:track:0s46SltT4On0Z6kglK1I5c,https://api.spotify.com/v1/tracks/0s46SltT4On0Z6kglK1I5c,https://api.spotify.com/v1/audio-analysis/0s46SltT4On0Z6kglK1I5c,227867,4
1025,Off the Wall,0.834,0.374,1,-10.173,1,0.333,0.123,0.0,0.134,0.545,140.001,audio_features,0GRmh4ZlobfhvDE9L4CbOs,spotify:track:0GRmh4ZlobfhvDE9L4CbOs,https://api.spotify.com/v1/tracks/0GRmh4ZlobfhvDE9L4CbOs,https://api.spotify.com/v1/audio-analysis/0GRmh4ZlobfhvDE9L4CbOs,203494,4
1026,D.A.N.C.E - Radio Edit,0.591,0.961,4,-5.209,1,0.345,0.0523,0.0,0.753,0.536,113.076,audio_features,3gcmn2CtOE9SjBevmvGVEk,spotify:track:3gcmn2CtOE9SjBevmvGVEk,https://api.spotify.com/v1/tracks/3gcmn2CtOE9SjBevmvGVEk,https://api.spotify.com/v1/audio-analysis/3gcmn2CtOE9SjBevmvGVEk,211880,4
1027,Still D.R.E.,0.816,0.775,11,-3.323,1,0.234,0.16,0.00031,0.0543,0.527,93.431,audio_features,503OTo2dSqe7qk76rgsbep,spotify:track:503OTo2dSqe7qk76rgsbep,https://api.spotify.com/v1/tracks/503OTo2dSqe7qk76rgsbep,https://api.spotify.com/v1/audio-analysis/503OTo2dSqe7qk76rgsbep,270587,4
1028,Move Your Feet,0.755,0.895,9,-2.619,1,0.0883,0.0507,0.0737,0.222,0.844,118.871,audio_features,4jacsL77ZYnpInmTtUBaJW,spotify:track:4jacsL77ZYnpInmTtUBaJW,https://api.spotify.com/v1/tracks/4jacsL77ZYnpInmTtUBaJW,https://api.spotify.com/v1/audio-analysis/4jacsL77ZYnpInmTtUBaJW,181907,4
1029,That's the Way (I Like It) - 2004 Remaster,0.68,0.877,5,-10.241,0,0.0353,0.191,0.000656,0.349,0.922,108.674,audio_features,1qiQduM84A0VeH8Y2uAbqi,spotify:track:1qiQduM84A0VeH8Y2uAbqi,https://api.spotify.com/v1/tracks/1qiQduM84A0VeH8Y2uAbqi,https://api.spotify.com/v1/audio-analysis/1qiQduM84A0VeH8Y2uAbqi,185107,4
1030,Groove Is in the Heart,0.694,0.881,1,-4.053,0,0.0701,0.0153,0.0196,0.0851,0.924,121.554,audio_features,2UVLuddklEVak5PXgC7baA,spotify:track:2UVLuddklEVak5PXgC7baA,https://api.spotify.com/v1/tracks/2UVLuddklEVak5PXgC7baA,https://api.spotify.com/v1/audio-analysis/2UVLuddklEVak5PXgC7baA,231787,4
1031,Dance to the Music,0.703,0.529,7,-11.112,1,0.1,0.0168,0.00057,0.911,0.772,128.059,audio_features,1MQWtVcs0PKsY4PA6ZvLiy,spotify:track:1MQWtVcs0PKsY4PA6ZvLiy,https://api.spotify.com/v1/tracks/1MQWtVcs0PKsY4PA6ZvLiy,https://api.spotify.com/v1/audio-analysis/1MQWtVcs0PKsY4PA6ZvLiy,179427,4
1032,This Is How We Do It,0.799,0.623,0,-9.374,1,0.0812,0.0141,0.0,0.43,0.773,103.649,audio_features,6uQKuonTU8VKBz5SHZuQXD,spotify:track:6uQKuonTU8VKBz5SHZuQXD,https://api.spotify.com/v1/tracks/6uQKuonTU8VKBz5SHZuQXD,https://api.spotify.com/v1/audio-analysis/6uQKuonTU8VKBz5SHZuQXD,238800,4
1033,Need You Tonight,0.801,0.723,10,-4.985,0,0.0689,0.0713,0.154,0.0675,0.883,109.03,audio_features,5eU8qMd0TpaLqTGDZJaLDs,spotify:track:5eU8qMd0TpaLqTGDZJaLDs,https://api.spotify.com/v1/tracks/5eU8qMd0TpaLqTGDZJaLDs,https://api.spotify.com/v1/audio-analysis/5eU8qMd0TpaLqTGDZJaLDs,180518,4
1034,Forever,0.487,0.65,0,-5.195,1,0.0253,0.191,0.0,0.0933,0.456,151.964,audio_features,6IBcOGPsniK3Pso1wHIhew,spotify:track:6IBcOGPsniK3Pso1wHIhew,https://api.spotify.com/v1/tracks/6IBcOGPsniK3Pso1wHIhew,https://api.spotify.com/v1/audio-analysis/6IBcOGPsniK3Pso1wHIhew,232533,4
1035,Climax,0.647,0.478,8,-8.837,1,0.0782,0.547,2.69e-05,0.156,0.333,135.877,audio_features,5pyVqlqThcxI7tPDjHIzPh,spotify:track:5pyVqlqThcxI7tPDjHIzPh,https://api.spotify.com/v1/tracks/5pyVqlqThcxI7tPDjHIzPh,https://api.spotify.com/v1/audio-analysis/5pyVqlqThcxI7tPDjHIzPh,232907,4
1036,OMG (feat. will.i.am),0.781,0.745,4,-5.81,0,0.0332,0.198,1.14e-05,0.36,0.326,129.998,audio_features,1bM50INir8voAkVoKuvEUI,spotify:track:1bM50INir8voAkVoKuvEUI,https://api.spotify.com/v1/tracks/1bM50INir8voAkVoKuvEUI,https://api.spotify.com/v1/audio-analysis/1bM50INir8voAkVoKuvEUI,269493,4
1037,So Sick,0.452,0.574,6,-8.336,1,0.31,0.246,0.0,0.189,0.58,92.791,audio_features,6brl7bwOHmGFkNw3MBqssT,spotify:track:6brl7bwOHmGFkNw3MBqssT,https://api.spotify.com/v1/tracks/6brl7bwOHmGFkNw3MBqssT,https://api.spotify.com/v1/audio-analysis/6brl7bwOHmGFkNw3MBqssT,207187,4
1038,What's My Name?,0.689,0.784,2,-2.972,1,0.074,0.182,0.0,0.0843,0.561,99.954,audio_features,6DkXLzBQT7cwXmTyzAB1DJ,spotify:track:6DkXLzBQT7cwXmTyzAB1DJ,https://api.spotify.com/v1/tracks/6DkXLzBQT7cwXmTyzAB1DJ,https://api.spotify.com/v1/audio-analysis/6DkXLzBQT7cwXmTyzAB1DJ,263173,4
1039,"Comptine d'un autre été, l'après-midi",0.483,0.192,4,-15.378,0,0.0469,0.991,0.908,0.106,0.0542,100.848,audio_features,14rZjW3RioG7WesZhYESso,spotify:track:14rZjW3RioG7WesZhYESso,https://api.spotify.com/v1/tracks/14rZjW3RioG7WesZhYESso,https://api.spotify.com/v1/audio-analysis/14rZjW3RioG7WesZhYESso,140733,4
1040,love (aint always so good),0.535,0.0609,11,-17.805,1,0.0542,0.93,0.000144,0.106,0.172,106.261,audio_features,7lY3juj1MLv4gjpRxkj27Z,spotify:track:7lY3juj1MLv4gjpRxkj27Z,https://api.spotify.com/v1/tracks/7lY3juj1MLv4gjpRxkj27Z,https://api.spotify.com/v1/audio-analysis/7lY3juj1MLv4gjpRxkj27Z,224813,3
1041,Dalur - Island Songs V,0.223,0.0696,5,-23.768,1,0.0314,0.991,0.933,0.0671,0.0411,81.274,audio_features,2xkgm3ZHezoiW9tGblP5gi,spotify:track:2xkgm3ZHezoiW9tGblP5gi,https://api.spotify.com/v1/tracks/2xkgm3ZHezoiW9tGblP5gi,https://api.spotify.com/v1/audio-analysis/2xkgm3ZHezoiW9tGblP5gi,242400,4
1042,Looking for the Beauty in the World,0.43,0.17,8,-16.786,1,0.0631,0.898,0.0,0.312,0.099,99.246,audio_features,2b8q8VwVXTgD3aeLL3wnJ5,spotify:track:2b8q8VwVXTgD3aeLL3wnJ5,https://api.spotify.com/v1/tracks/2b8q8VwVXTgD3aeLL3wnJ5,https://api.spotify.com/v1/audio-analysis/2b8q8VwVXTgD3aeLL3wnJ5,218053,4
1043,"Green, Green Rocky Road",0.51,0.175,11,-14.671,1,0.0385,0.941,0.0315,0.106,0.117,150.285,audio_features,1r8BiPbyYhKaWEXOjMEip4,spotify:track:1r8BiPbyYhKaWEXOjMEip4,https://api.spotify.com/v1/tracks/1r8BiPbyYhKaWEXOjMEip4,https://api.spotify.com/v1/audio-analysis/1r8BiPbyYhKaWEXOjMEip4,197093,4
1044,Wear My Crown,0.276,0.465,2,-12.139,0,0.0385,0.717,0.75,0.476,0.0378,83.252,audio_features,37xKZxDqM0WONztteadsTR,spotify:track:37xKZxDqM0WONztteadsTR,https://api.spotify.com/v1/tracks/37xKZxDqM0WONztteadsTR,https://api.spotify.com/v1/audio-analysis/37xKZxDqM0WONztteadsTR,232750,4
1045,Say a Little Prayer - Live,0.492,0.326,4,-6.416,0,0.0505,0.84,0.0,0.696,0.376,112.218,audio_features,1ZczOoLuCyDO5dKUPndxf5,spotify:track:1ZczOoLuCyDO5dKUPndxf5,https://api.spotify.com/v1/tracks/1ZczOoLuCyDO5dKUPndxf5,https://api.spotify.com/v1/audio-analysis/1ZczOoLuCyDO5dKUPndxf5,203574,4
1046,Just Once,0.543,0.241,0,-17.245,1,0.0404,0.733,0.0,0.0944,0.326,71.878,audio_features,62YP3NEB4FVPJ90XcgJQKS,spotify:track:62YP3NEB4FVPJ90XcgJQKS,https://api.spotify.com/v1/tracks/62YP3NEB4FVPJ90XcgJQKS,https://api.spotify.com/v1/audio-analysis/62YP3NEB4FVPJ90XcgJQKS,273333,4
1047,I Can't Wait,0.785,0.844,7,-4.63,0,0.0574,0.166,0.002,0.0681,0.94,103.968,audio_features,647q0KZHceDZTyLExHU0ue,spotify:track:647q0KZHceDZTyLExHU0ue,https://api.spotify.com/v1/tracks/647q0KZHceDZTyLExHU0ue,https://api.spotify.com/v1/audio-analysis/647q0KZHceDZTyLExHU0ue,218827,4
1048,Did You Really Say No,0.477,0.411,6,-10.251,0,0.0248,0.706,0.0049,0.109,0.264,90.983,audio_features,5LGPiVFEaffgJJlptaS0dZ,spotify:track:5LGPiVFEaffgJJlptaS0dZ,https://api.spotify.com/v1/tracks/5LGPiVFEaffgJJlptaS0dZ,https://api.spotify.com/v1/audio-analysis/5LGPiVFEaffgJJlptaS0dZ,254240,4
1049,I Follow Rivers,0.786,0.696,9,-5.796,0,0.0428,0.0234,0.0019,0.0839,0.306,121.974,audio_features,4Jv7lweGIUOFQ7Oq2AtAh9,spotify:track:4Jv7lweGIUOFQ7Oq2AtAh9,https://api.spotify.com/v1/tracks/4Jv7lweGIUOFQ7Oq2AtAh9,https://api.spotify.com/v1/audio-analysis/4Jv7lweGIUOFQ7Oq2AtAh9,280070,4
1050,Natalie Don't - Acoustic,0.386,0.356,9,-6.467,0,0.0382,0.894,0.0,0.11,0.188,80.301,audio_features,7pmFKH0FGGZrdss5qRd3lk,spotify:track:7pmFKH0FGGZrdss5qRd3lk,https://api.spotify.com/v1/tracks/7pmFKH0FGGZrdss5qRd3lk,https://api.spotify.com/v1/audio-analysis/7pmFKH0FGGZrdss5qRd3lk,202853,3
1051,The Fall,0.793,0.48,8,-10.335,0,0.305,0.0102,0.0123,0.153,0.242,132.058,audio_features,4HAKeNeh6pY1y0uHyrUyUU,spotify:track:4HAKeNeh6pY1y0uHyrUyUU,https://api.spotify.com/v1/tracks/4HAKeNeh6pY1y0uHyrUyUU,https://api.spotify.com/v1/audio-analysis/4HAKeNeh6pY1y0uHyrUyUU,184497,4
1052,INDÉLÉBILE,0.494,0.215,1,-10.973,0,0.0449,0.811,6.05e-06,0.102,0.145,125.362,audio_features,5Mwwrp4vtCAhExnFFHbwBt,spotify:track:5Mwwrp4vtCAhExnFFHbwBt,https://api.spotify.com/v1/tracks/5Mwwrp4vtCAhExnFFHbwBt,https://api.spotify.com/v1/audio-analysis/5Mwwrp4vtCAhExnFFHbwBt,170573,4
1053,Wicked Game - Acoustic,0.561,0.337,8,-9.272,1,0.0284,0.644,8.79e-05,0.67,0.273,109.373,audio_features,3V1H6liHwCDcWeqdPJabOM,spotify:track:3V1H6liHwCDcWeqdPJabOM,https://api.spotify.com/v1/tracks/3V1H6liHwCDcWeqdPJabOM,https://api.spotify.com/v1/audio-analysis/3V1H6liHwCDcWeqdPJabOM,267253,4
1054,How'd We End Up Here,0.56,0.473,9,-9.258,0,0.0296,0.16,0.0212,0.106,0.251,76.499,audio_features,7vW6hqQUfj9hy9rdwMWD7d,spotify:track:7vW6hqQUfj9hy9rdwMWD7d,https://api.spotify.com/v1/tracks/7vW6hqQUfj9hy9rdwMWD7d,https://api.spotify.com/v1/audio-analysis/7vW6hqQUfj9hy9rdwMWD7d,296800,4
1055,Sway,0.713,0.639,2,-5.529,0,0.0313,0.753,0.0,0.0878,0.737,125.959,audio_features,2ajUl8lBLAXOXNpG4NEPMz,spotify:track:2ajUl8lBLAXOXNpG4NEPMz,https://api.spotify.com/v1/tracks/2ajUl8lBLAXOXNpG4NEPMz,https://api.spotify.com/v1/audio-analysis/2ajUl8lBLAXOXNpG4NEPMz,188067,4
1056,Strawberry Bubblegum,0.798,0.465,9,-10.412,0,0.0981,0.411,0.224,0.323,0.348,104.96,audio_features,7z0JDE4w67HXt5lEWsU2Hj,spotify:track:7z0JDE4w67HXt5lEWsU2Hj,https://api.spotify.com/v1/tracks/7z0JDE4w67HXt5lEWsU2Hj,https://api.spotify.com/v1/audio-analysis/7z0JDE4w67HXt5lEWsU2Hj,479747,4
1057,(Another Song) All Over Again,0.624,0.363,4,-7.475,1,0.0359,0.344,0.000179,0.106,0.213,101.39,audio_features,24CBAWq81pQNTftNAxVLYk,spotify:track:24CBAWq81pQNTftNAxVLYk,https://api.spotify.com/v1/tracks/24CBAWq81pQNTftNAxVLYk,https://api.spotify.com/v1/audio-analysis/24CBAWq81pQNTftNAxVLYk,345107,4
1058,Poker Face,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999,audio_features,5R8dQOPq8haW94K7mgERlO,spotify:track:5R8dQOPq8haW94K7mgERlO,https://api.spotify.com/v1/tracks/5R8dQOPq8haW94K7mgERlO,https://api.spotify.com/v1/audio-analysis/5R8dQOPq8haW94K7mgERlO,237200,4
1059,Beat It,0.779,0.867,3,-3.704,0,0.0457,0.0491,7.98e-06,0.197,0.915,138.858,audio_features,1OOtq8tRnDM8kG2gqUPjAj,spotify:track:1OOtq8tRnDM8kG2gqUPjAj,https://api.spotify.com/v1/tracks/1OOtq8tRnDM8kG2gqUPjAj,https://api.spotify.com/v1/audio-analysis/1OOtq8tRnDM8kG2gqUPjAj,258040,4
1060,XO,0.732,0.75,11,-6.366,0,0.231,0.00264,0.0,0.109,0.401,155.096,audio_features,7GX5flRQZVHRAGd6B4TmDO,spotify:track:7GX5flRQZVHRAGd6B4TmDO,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO,182707,4
1061,You Got It On,0.574,0.442,5,-7.036,1,0.0675,0.19,0.0029,0.189,0.467,86.43,audio_features,7sFV6eCWpWPjazh5nyLwka,spotify:track:7sFV6eCWpWPjazh5nyLwka,https://api.spotify.com/v1/tracks/7sFV6eCWpWPjazh5nyLwka,https://api.spotify.com/v1/audio-analysis/7sFV6eCWpWPjazh5nyLwka,355600,4
1062,Promiscuous,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,audio_features,2gam98EZKrF9XuOkU13ApN,spotify:track:2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/tracks/2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/audio-analysis/2gam98EZKrF9XuOkU13ApN,242293,4
1063,Fantasy,0.669,0.727,7,-7.588,1,0.0353,0.139,0.0,0.123,0.807,102.322,audio_features,6xkryXuiZU360Lngd4sx13,spotify:track:6xkryXuiZU360Lngd4sx13,https://api.spotify.com/v1/tracks/6xkryXuiZU360Lngd4sx13,https://api.spotify.com/v1/audio-analysis/6xkryXuiZU360Lngd4sx13,243493,4
